Line list produced by PGOPHER 10.1.182 04 Dec 2018 20:59  64 bit (fpc 3.3.1 x86_64-Linux)	10001182
Molecule	Upper Manifold	J'	Sym'	#'	Lower Manifold	J"	Sym"	#"	Position	Intensity	Eupper	Elower	Spol	A	Width	Branch	Label
AsymmetricTop	Excited	21	O-	4	Ground	22	O-	4	12603.5439374535	9.13636725984039E-6	13211.1571113775	607.613173924036	2.41392851055883	35248.1376308131	0	rP7,16(22)	Excited v=1 21  8 14 - Ground v=0 22  7 16
AsymmetricTop	Excited	21	O+	5	Ground	22	O+	4	12603.5439374535	9.13636725984041E-6	13211.1571113775	607.613173924036	2.41392851055883	35248.1376308131	0	rP7,15(22)	Excited v=1 21  8 13 - Ground v=0 22  7 15
AsymmetricTop	Excited	20	O+	5	Ground	21	O+	4	12603.9745883947	9.01730673334844E-6	13196.9345503505	592.959961955875	2.18979409623879	33538.5411875839	0	rP7,14(21)	Excited v=1 20  8 12 - Ground v=0 21  7 14
AsymmetricTop	Excited	20	O-	4	Ground	21	O-	4	12603.9745883947	9.01730673334842E-6	13196.9345503506	592.959961955876	2.18979409623878	33538.5411875839	0	rP7,15(21)	Excited v=1 20  8 13 - Ground v=0 21  7 15
AsymmetricTop	Excited	13	E-	4	Ground	12	E-	3	12604.2729584986	0.0000353136686639184	12978.8307054468	374.557746948175	2.44001278149561	170257.079231348	0	rR6,7(12)	Excited v=1 13  7  7 - Ground v=0 12  6  7
AsymmetricTop	Excited	13	E+	4	Ground	12	E+	4	12604.2729584986	0.0000353136686639185	12978.8307054468	374.557746948175	2.44001278149561	170257.079231348	0	rR6,6(12)	Excited v=1 13  7  6 - Ground v=0 12  6  6
AsymmetricTop	Excited	19	O+	5	Ground	20	O+	4	12604.4164782438	8.78854044267438E-6	13183.3893140258	578.972835781989	1.96917175843304	31709.5014384887	0	rP7,13(20)	Excited v=1 19  8 11 - Ground v=0 20  7 13
AsymmetricTop	Excited	19	O-	4	Ground	20	O-	4	12604.4164782438	8.78854044267436E-6	13183.3893140258	578.972835781989	1.96917175843304	31709.5014384886	0	rP7,14(20)	Excited v=1 19  8 12 - Ground v=0 20  7 14
AsymmetricTop	Excited	18	O+	5	Ground	19	O+	4	12604.8696025206	8.4448027816881E-6	13170.5213936385	565.651791117903	1.75251430738185	29749.3244179609	0	rP7,12(19)	Excited v=1 18  8 10 - Ground v=0 19  7 12
AsymmetricTop	Excited	18	O-	4	Ground	19	O-	4	12604.8696025206	8.44480278168809E-6	13170.5213936385	565.651791117903	1.75251430738185	29749.3244179609	0	rP7,13(19)	Excited v=1 18  8 11 - Ground v=0 19  7 13
AsymmetricTop	Excited	14	E+	4	Ground	13	E+	4	12605.0958732916	0.0000344952743864975	12988.3122249083	383.216351616638	2.5052454955357	162784.928936655	0	rR6,7(13)	Excited v=1 14  7  7 - Ground v=0 13  6  7
AsymmetricTop	Excited	14	E-	4	Ground	13	E-	3	12605.0958732916	0.0000344952743864974	12988.3122249083	383.216351616638	2.50524549553569	162784.928936654	0	rR6,8(13)	Excited v=1 14  7  8 - Ground v=0 13  6  8
AsymmetricTop	Excited	17	O+	5	Ground	18	O+	4	12605.3339569789	7.98336618395721E-6	13158.3307808621	552.996823883195	1.5403809194812	27645.5568469722	0	rP7,11(18)	Excited v=1 17  8  9 - Ground v=0 18  7 11
AsymmetricTop	Excited	17	O-	4	Ground	18	O-	4	12605.3339569789	7.9833661839572E-6	13158.3307808621	552.996823883195	1.5403809194812	27645.5568469722	0	rP7,12(18)	Excited v=1 17  8 10 - Ground v=0 18  7 12
AsymmetricTop	Excited	16	O+	5	Ground	17	O+	4	12605.8095376069	7.40467225210527E-6	13146.8174678084	541.007930201481	1.33346841364497	25385.352823972	0	rP7,10(17)	Excited v=1 16  8  8 - Ground v=0 17  7 10
AsymmetricTop	Excited	16	O-	4	Ground	17	O-	4	12605.8095376069	7.40467225210525E-6	13146.8174678084	541.007930201482	1.33346841364497	25385.352823972	0	rP7,11(17)	Excited v=1 16  8  9 - Ground v=0 17  7 11
AsymmetricTop	Excited	15	E+	4	Ground	14	E+	4	12605.9300170346	0.0000335797483675348	12998.4710374596	392.541020425073	2.57320457616372	156444.658319822	0	rR6,8(14)	Excited v=1 15  7  8 - Ground v=0 14  6  8
AsymmetricTop	Excited	15	E-	4	Ground	14	E-	3	12605.9300170346	0.0000335797483675346	12998.4710374596	392.541020425073	2.57320457616371	156444.658319821	0	rR6,9(14)	Excited v=1 15  7  9 - Ground v=0 14  6  9
AsymmetricTop	Excited	15	O+	5	Ground	16	O+	4	12606.2963406271	6.71306532924779E-6	13135.9814470275	529.685106400418	1.13265425653396	22956.220704332	0	rP7,9(16)	Excited v=1 15  8  7 - Ground v=0 16  7  9
AsymmetricTop	Excited	15	O-	4	Ground	16	O-	4	12606.2963406271	6.71306532924781E-6	13135.9814470275	529.685106400417	1.13265425653396	22956.220704332	0	rP7,10(16)	Excited v=1 15  8  8 - Ground v=0 16  7 10
AsymmetricTop	Excited	16	E-	4	Ground	15	E-	3	12606.775394438	0.0000325685339666796	13009.3071517286	402.531757290627	2.64341930696991	151003.706158727	0	rR6,10(15)	Excited v=1 16  7 10 - Ground v=0 15  6 10
AsymmetricTop	Excited	16	E+	4	Ground	15	E+	4	12606.775394438	0.0000325685339666799	13009.3071517286	402.531757290627	2.64341930696994	151003.706158729	0	rR6,9(15)	Excited v=1 16  7  9 - Ground v=0 15  6  9
AsymmetricTop	Excited	14	O-	4	Ground	15	O-	4	12606.7943624961	5.91767337078148E-6	13125.8227115077	519.028349011691	0.939056770127569	20347.4525556192	0	rP7,9(15)	Excited v=1 14  8  7 - Ground v=0 15  7  9
AsymmetricTop	Excited	14	O+	5	Ground	15	O+	4	12606.7943624961	5.91767337078148E-6	13125.8227115077	519.028349011691	0.939056770127569	20347.4525556192	0	rP7,8(15)	Excited v=1 14  8  6 - Ground v=0 15  7  8
AsymmetricTop	Excited	20	O-	2	Ground	20	O+	1	12606.963575821	1.37085763081805E-9	12756.910488648	149.946912827043	0.0000260043824339296	0.398562440662379	0	tQ1,19(20)	Excited v=1 20  4 17 - Ground v=0 20  1 19
AsymmetricTop	Excited	21	O-	2	Ground	21	O+	1	12607.0917811907	1.59907695334047E-9	12771.1352111696	164.043429978879	0.0000328970202673267	0.480767429969248	0	tQ1,20(21)	Excited v=1 21  4 18 - Ground v=0 21  1 20
AsymmetricTop	Excited	22	O-	2	Ground	22	O+	1	12607.2267870541	1.83617156288416E-9	12786.0375906108	178.810803556711	0.0000411254070974953	0.574326135509704	0	tQ1,21(22)	Excited v=1 22  4 19 - Ground v=0 22  1 21
AsymmetricTop	Excited	13	O+	5	Ground	14	O+	4	12607.3035999047	5.03351216985905E-6	13116.3412546758	509.03765477102	0.754121142813245	17552.7907122783	0	rP7,7(14)	Excited v=1 13  8  5 - Ground v=0 14  7  7
AsymmetricTop	Excited	13	O-	4	Ground	14	O-	4	12607.3035999047	5.03351216985906E-6	13116.3412546758	509.037654771019	0.754121142813245	17552.7907122783	0	rP7,8(14)	Excited v=1 13  8  6 - Ground v=0 14  7  8
AsymmetricTop	Excited	23	O-	2	Ground	23	O+	1	12607.3686923768	2.07764718346829E-9	12801.6176671005	194.248974723765	0.0000508575115986593	0.680037398888378	0	tQ1,22(23)	Excited v=1 23  4 20 - Ground v=0 23  1 22
AsymmetricTop	Excited	24	O-	2	Ground	24	O+	1	12607.5176010396	2.31863491774385E-9	12817.8754825178	210.357881478238	0.0000622699444341392	0.798680967566543	0	tQ1,23(24)	Excited v=1 24  4 21 - Ground v=0 24  1 23
AsymmetricTop	Excited	17	E-	4	Ground	16	E-	3	12607.6320105079	0.0000314667097216499	13020.8205769181	413.188566410263	2.71553210123582	146288.744254461	0	rR6,11(16)	Excited v=1 17  7 11 - Ground v=0 16  6 11
AsymmetricTop	Excited	17	E+	4	Ground	16	E+	4	12607.6320105079	0.0000314667097216508	13020.8205769181	413.188566410263	2.71553210123589	146288.744254465	0	rR6,10(16)	Excited v=1 17  7 10 - Ground v=0 16  6 10
AsymmetricTop	Excited	25	O-	2	Ground	25	O+	1	12607.6736218876	2.55406682176511E-9	12834.8110804747	227.137458587119	0.0000755470381877431	0.931009959881954	0	tQ1,24(25)	Excited v=1 25  4 22 - Ground v=0 25  1 24
AsymmetricTop	Excited	12	O-	4	Ground	13	O-	4	12607.8240497782	4.08294214648939E-6	13107.5370703964	499.713020618145	0.579745138200273	14575.374167165	0	rP7,7(13)	Excited v=1 12  8  5 - Ground v=0 13  7  7
AsymmetricTop	Excited	12	O+	5	Ground	13	O+	4	12607.8240497782	4.08294214648941E-6	13107.5370703964	499.713020618145	0.579745138200273	14575.374167165	0	rP7,6(13)	Excited v=1 12  8  4 - Ground v=0 13  7  6
AsymmetricTop	Excited	26	O-	2	Ground	26	O+	1	12607.8368687796	2.77886077268831E-9	12852.4245062967	244.587637517078	0.0000908797589477755	1.07774304114788	0	tQ1,25(26)	Excited v=1 26  4 23 - Ground v=0 26  1 25
AsymmetricTop	Excited	27	O-	2	Ground	27	O+	1	12608.0074606386	2.98810531637816E-9	12870.7158070011	262.708346362452	0.000108464445497614	1.23955633738669	0	tQ1,26(27)	Excited v=1 27  4 24 - Ground v=0 27  1 26
AsymmetricTop	Excited	28	O-	2	Ground	28	O+	1	12608.1855215018	3.17723548647555E-9	12889.6850312722	281.499509770357	0.000128501373267988	1.41707511893057	0	tQ1,27(28)	Excited v=1 28  4 25 - Ground v=0 28  1 27
AsymmetricTop	Excited	11	O+	5	Ground	12	O+	4	12608.3557092758	3.0977000542146E-6	13099.4101529726	491.054443696833	0.41846765866772	11436.9865154126	0	rP7,5(12)	Excited v=1 11  8  3 - Ground v=0 12  7  5
AsymmetricTop	Excited	11	O-	4	Ground	12	O-	4	12608.3557092758	3.09770005421461E-6	13099.4101529726	491.054443696833	0.41846765866772	11436.9865154126	0	rP7,6(12)	Excited v=1 11  8  4 - Ground v=0 12  7  6
AsymmetricTop	Excited	29	O-	2	Ground	29	O+	1	12608.3711805708	3.34219140056506E-9	12909.3322294338	300.961048862988	0.000151193141616374	1.61086529229102	0	tQ1,28(29)	Excited v=1 29  4 26 - Ground v=0 29  1 28
AsymmetricTop	Excited	18	E-	4	Ground	17	E-	3	12608.4998705456	0.0000302820961333844	13033.0113228064	424.511452260761	2.78926707810506	142168.072152553	0	rR6,12(17)	Excited v=1 18  7 12 - Ground v=0 17  6 12
AsymmetricTop	Excited	18	E+	4	Ground	17	E+	4	12608.4998705456	0.0000302820961333861	13033.0113228064	424.511452260761	2.78926707810521	142168.072152561	0	rR6,11(17)	Excited v=1 18  7 11 - Ground v=0 17  6 11
AsymmetricTop	Excited	30	O-	2	Ground	30	O+	1	12608.5645722619	3.47955268413047E-9	12929.6574534191	321.092881157148	0.00017674288463497	1.82142474537226	0	tQ1,29(30)	Excited v=1 30  4 27 - Ground v=0 30  1 29
AsymmetricTop	Excited	10	O+	5	Ground	11	O+	4	12608.8985757911	2.1218971132696E-6	13091.9604971459	483.061921354872	0.273760162118133	8195.67251609574	0	rP7,4(11)	Excited v=1 10  8  2 - Ground v=0 11  7  4
AsymmetricTop	Excited	10	O-	4	Ground	11	O-	4	12608.8985757911	2.12189711326959E-6	13091.9604971459	483.061921354872	0.273760162118133	8195.67251609574	0	rP7,5(11)	Excited v=1 10  8  3 - Ground v=0 11  7  5
AsymmetricTop	Excited	20	O+	3	Ground	20	O-	1	12609.2346015118	1.46391774889952E-9	12756.9105035062	147.675901994401	0.0000274090936339561	0.420319153532831	0	tQ1,20(20)	Excited v=1 20  4 16 - Ground v=0 20  1 20
AsymmetricTop	Excited	19	E-	4	Ground	18	E-	3	12609.3789801481	0.0000290245452635098	13045.8793997469	436.500419598736	2.86440856219595	138539.907143866	0	rR6,13(18)	Excited v=1 19  7 13 - Ground v=0 18  6 13
AsymmetricTop	Excited	19	E+	4	Ground	18	E+	4	12609.3789801481	0.000029024545263513	13045.8793997469	436.500419598737	2.86440856219627	138539.907143882	0	rR6,12(18)	Excited v=1 19  7 12 - Ground v=0 18  6 12
AsymmetricTop	Excited	9	O-	4	Ground	10	O-	4	12609.4526469517	1.21669587996115E-6	13085.1880980958	475.735451144069	0.150492929185227	4980.27572456346	0	rP7,4(10)	Excited v=1  9  8  2 - Ground v=0 10  7  4
AsymmetricTop	Excited	9	O+	5	Ground	10	O+	4	12609.4526469517	1.21669587996115E-6	13085.1880980958	475.735451144068	0.150492929185227	4980.27572456346	0	rP7,3(10)	Excited v=1  9  8  1 - Ground v=0 10  7  3
AsymmetricTop	Excited	21	O+	3	Ground	21	O-	1	12609.5897845313	1.7197090460585E-9	12771.1352330185	161.545448487239	0.0000348737531009088	0.509959040976869	0	tQ1,21(21)	Excited v=1 21  4 17 - Ground v=0 21  1 21
AsymmetricTop	Excited	22	O+	3	Ground	22	O-	1	12609.9625387521	1.98951237624873E-9	12786.0376221681	176.075083415964	0.0000438637649423127	0.612966822915386	0	tQ1,22(22)	Excited v=1 22  4 18 - Ground v=0 22  1 22
AsymmetricTop	Excited	8	O+	5	Ground	9	O+	4	12610.0179206197	4.68018690735069E-7	13079.0929514399	469.075030820247	0.0557121756973766	2060.86952318773	0	rP7,2(9)	Excited v=1  8  8  0 - Ground v=0  9  7  2
AsymmetricTop	Excited	8	O-	4	Ground	9	O-	4	12610.0179206197	4.6801869073507E-7	13079.0929514399	469.075030820247	0.0557121756973766	2060.86952318773	0	rP7,3(9)	Excited v=1  8  8  1 - Ground v=0  9  7  3
AsymmetricTop	Excited	20	E+	4	Ground	19	E+	4	12610.2693452078	0.0000277053532149168	13059.4248186684	449.155473460642	2.94078603345068	135324.397293633	0	rR6,13(19)	Excited v=1 20  7 13 - Ground v=0 19  6 13
AsymmetricTop	Excited	20	E-	4	Ground	19	E-	3	12610.2693452078	0.0000277053532149112	13059.4248186684	449.155473460639	2.94078603345005	135324.397293604	0	rR6,14(19)	Excited v=1 20  7 14 - Ground v=0 19  6 14
AsymmetricTop	Excited	23	O+	3	Ground	23	O-	1	12610.3529542088	2.26905554452776E-9	12801.6177119415	191.264757732643	0.0000545971088873196	0.730559685238156	0	tQ1,23(23)	Excited v=1 23  4 19 - Ground v=0 23  1 23
AsymmetricTop	Excited	24	O+	3	Ground	24	O-	1	12610.761124672	2.55354629370364E-9	12817.8755452893	207.114420617359	0.0000673105433188226	0.863998725327647	0	tQ1,24(24)	Excited v=1 24  4 20 - Ground v=0 24  1 24
AsymmetricTop	Excited	21	E+	4	Ground	20	E+	4	12611.1709719125	0.0000263367610476903	13073.6475910752	462.476619162781	3.01826337713769	132458.051364	0	rR6,14(20)	Excited v=1 21  7 14 - Ground v=0 20  6 14
AsymmetricTop	Excited	21	E-	4	Ground	20	E-	3	12611.1709719125	0.0000263367610476803	13073.6475910752	462.476619162777	3.01826337713649	132458.051363947	0	rR6,15(20)	Excited v=1 21  7 15 - Ground v=0 20  6 15
AsymmetricTop	Excited	25	O+	3	Ground	25	O-	1	12611.1871476132	2.83782717065289E-9	12834.8111671501	223.624019536846	0.0000822601689131208	1.01458753047368	0	tQ1,25(25)	Excited v=1 25  4 21 - Ground v=0 25  1 25
AsymmetricTop	Excited	26	O+	3	Ground	26	O-	1	12611.6311241714	3.11654593952975E-9	12852.4246244765	240.793500305111	0.0000997219582492467	1.18367069430157	0	tQ1,26(26)	Excited v=1 26  4 22 - Ground v=0 26  1 26
AsymmetricTop	Excited	22	E+	4	Ground	21	E+	4	12612.0838667456	0.0000249315243761494	13088.5477290469	476.463862301328	3.09673106578182	129889.776556987	0	rR6,15(21)	Excited v=1 22  7 15 - Ground v=0 21  6 15
AsymmetricTop	Excited	22	E-	4	Ground	21	E-	3	12612.0838667456	0.0000249315243761325	13088.5477290469	476.46386230132	3.0967310657796	129889.776556895	0	rR6,16(21)	Excited v=1 22  7 16 - Ground v=0 21  6 16
AsymmetricTop	Excited	27	O+	3	Ground	27	O-	1	12612.0931591199	3.38433341251949E-9	12870.7159662659	258.622807145954	0.000119992249447003	1.3726322653432	0	tQ1,27(27)	Excited v=1 27  4 23 - Ground v=0 27  1 27
AsymmetricTop	Excited	28	O+	3	Ground	28	O-	1	12612.5733608367	3.63598047380617E-9	12889.685243594	277.11188275729	0.000143388201638333	1.58289412067652	0	tQ1,28(28)	Excited v=1 28  4 24 - Ground v=0 28  1 28
AsymmetricTop	Excited	23	E+	4	Ground	22	E+	4	12613.0080364863	0.0000235025404245552	13104.1252452386	491.117208752336	3.17610038068783	127578.00946599	0	rR6,16(22)	Excited v=1 23  7 16 - Ground v=0 22  6 16
AsymmetricTop	Excited	23	E-	4	Ground	22	E-	3	12613.0080364863	0.0000235025404245276	13104.1252452386	491.117208752323	3.17610038068384	127578.00946583	0	rR6,17(22)	Excited v=1 23  7 17 - Ground v=0 22  6 17
AsymmetricTop	Excited	29	O+	3	Ground	29	O-	1	12613.0718412756	3.86660642851906E-9	12909.3325096528	296.260668377182	0.000170248209781569	1.81591425628244	0	tQ1,29(29)	Excited v=1 29  4 25 - Ground v=0 29  1 29
AsymmetricTop	Excited	30	O+	3	Ground	30	O-	1	12613.5887159414	4.07181156821126E-9	12929.6578197929	316.069103851476	0.000200932275994053	2.07318498445849	0	tQ1,30(30)	Excited v=1 30  4 26 - Ground v=0 30  1 30
AsymmetricTop	Excited	24	E+	4	Ground	23	E+	4	12613.9434882092	0.0000220625262166913	13120.380152881	506.436664671764	3.25629907817932	125488.60507092	0	rR6,17(23)	Excited v=1 24  7 17 - Ground v=0 23  6 17
AsymmetricTop	Excited	24	E-	4	Ground	23	E-	3	12613.9434882093	0.000022062526216647	13120.380152881	506.436664671741	3.25629907817236	125488.605070653	0	rR6,18(23)	Excited v=1 24  7 18 - Ground v=0 23  6 18
AsymmetricTop	Excited	25	E+	4	Ground	24	E+	4	12614.8902292848	0.0000206237442733281	13137.3124657803	522.422236495496	3.33726809602973	123593.260777557	0	rR6,18(24)	Excited v=1 25  7 18 - Ground v=0 24  6 18
AsymmetricTop	Excited	25	E-	4	Ground	24	E-	3	12614.8902292848	0.0000206237442732591	13137.3124657803	522.422236495458	3.33726809601785	123593.260777118	0	rR6,19(24)	Excited v=1 25  7 19 - Ground v=0 24  6 19
AsymmetricTop	Excited	26	E+	4	Ground	25	E+	4	12615.848267379	0.0000191977735396391	13154.9221983184	539.073930939365	3.41895902003266	121868.324236596	0	rR6,19(25)	Excited v=1 26  7 19 - Ground v=0 25  6 19
AsymmetricTop	Excited	26	E-	4	Ground	25	E-	3	12615.8482673791	0.0000191977735395345	13154.9221983184	539.073930939304	3.41895902001282	121868.324235891	0	rR6,20(25)	Excited v=1 26  7 20 - Ground v=0 25  6 20
AsymmetricTop	Excited	8	O+	5	Ground	8	O-	4	12616.0122930967	8.20362237164237E-6	13079.0929514399	463.080658343251	0.943431069202718	34948.5974432157	0	rQ7,2(8)	Excited v=1  8  8  0 - Ground v=0  8  7  2
AsymmetricTop	Excited	8	O-	4	Ground	8	O+	4	12616.0122930967	8.20362237164237E-6	13079.0929514399	463.080658343251	0.943431069202718	34948.5974432157	0	rQ7,1(8)	Excited v=1  8  8  1 - Ground v=0  8  7  1
AsymmetricTop	Excited	9	O+	5	Ground	9	O-	4	12616.1130672755	0.0000150537433488629	13085.1880980958	469.075030820247	1.79197286552347	59395.9364187521	0	rQ7,3(9)	Excited v=1  9  8  1 - Ground v=0  9  7  3
AsymmetricTop	Excited	9	O-	4	Ground	9	O+	4	12616.1130672755	0.0000150537433488629	13085.1880980958	469.075030820247	1.79197286552347	59395.9364187521	0	rQ7,2(9)	Excited v=1  9  8  2 - Ground v=0  9  7  2
AsymmetricTop	Excited	10	O+	5	Ground	10	O-	4	12616.2250460019	0.0000208008288758015	13091.9604971459	475.735451144069	2.57285137441245	77158.8727058327	0	rQ7,4(10)	Excited v=1 10  8  2 - Ground v=0 10  7  4
AsymmetricTop	Excited	10	O-	4	Ground	10	O+	4	12616.2250460019	0.0000208008288758015	13091.9604971459	475.735451144068	2.57285137441246	77158.8727058328	0	rQ7,3(10)	Excited v=1 10  8  3 - Ground v=0 10  7  3
AsymmetricTop	Excited	11	O-	4	Ground	11	O+	4	12616.3482316178	0.0000256067258068424	13099.4101529726	483.061921354872	3.30369524721866	90463.9055757455	0	rQ7,4(11)	Excited v=1 11  8  4 - Ground v=0 11  7  4
AsymmetricTop	Excited	11	O+	5	Ground	11	O-	4	12616.3482316178	0.0000256067258068424	13099.4101529726	483.061921354872	3.30369524721867	90463.9055757455	0	rQ7,5(11)	Excited v=1 11  8  3 - Ground v=0 11  7  5
AsymmetricTop	Excited	12	O-	4	Ground	12	O+	4	12616.4826266995	0.0000295834443428738	13107.5370703964	491.054443696833	3.99642136837809	100681.188495282	0	rQ7,5(12)	Excited v=1 12  8  5 - Ground v=0 12  7  5
AsymmetricTop	Excited	12	O+	5	Ground	12	O-	4	12616.4826266995	0.0000295834443428738	13107.5370703964	491.054443696833	3.99642136837809	100681.188495282	0	rQ7,6(12)	Excited v=1 12  8  4 - Ground v=0 12  7  6
AsymmetricTop	Excited	13	O+	5	Ground	13	O-	4	12616.6282340576	0.0000328143260318325	13116.3412546758	499.713020618145	4.65937191802504	108691.534478729	0	rQ7,7(13)	Excited v=1 13  8  5 - Ground v=0 13  7  7
AsymmetricTop	Excited	13	O-	4	Ground	13	O+	4	12616.6282340576	0.0000328143260318327	13116.3412546758	499.713020618145	4.65937191802504	108691.534478729	0	rQ7,6(13)	Excited v=1 13  8  6 - Ground v=0 13  7  6
AsymmetricTop	Excited	14	O-	4	Ground	14	O+	4	12616.7850567367	0.0000353661413608534	13125.8227115077	509.03765477102	5.29855775449299	115082.152275881	0	rQ7,7(14)	Excited v=1 14  8  7 - Ground v=0 14  7  7
AsymmetricTop	Excited	14	O+	5	Ground	14	O-	4	12616.7850567367	0.0000353661413608534	13125.8227115077	509.037654771019	5.29855775449299	115082.152275881	0	rQ7,8(14)	Excited v=1 14  8  6 - Ground v=0 14  7  8
AsymmetricTop	Excited	27	E+	4	Ground	26	E+	4	12616.817610454	0.0000177953237815002	13173.2093654532	556.391754999187	3.50133211363721	120293.880517923	0	rR6,20(26)	Excited v=1 27  7 20 - Ground v=0 26  6 20
AsymmetricTop	Excited	27	E-	4	Ground	26	E-	3	12616.8176104541	0.0000177953237813452	13173.2093654531	556.391754999088	3.50133211360473	120293.880516809	0	rR6,21(26)	Excited v=1 27  7 21 - Ground v=0 26  6 21
AsymmetricTop	Excited	15	O+	5	Ground	15	O-	4	12616.9530980158	0.0000372962045244427	13135.9814470275	519.028349011691	5.91841610110956	120256.747978078	0	rQ7,9(15)	Excited v=1 15  8  7 - Ground v=0 15  7  9
AsymmetricTop	Excited	15	O-	4	Ground	15	O+	4	12616.9530980158	0.0000372962045244427	13135.9814470275	519.028349011691	5.91841610110956	120256.747978078	0	rQ7,8(15)	Excited v=1 15  8  8 - Ground v=0 15  7  8
AsymmetricTop	Excited	16	O-	4	Ground	16	O+	4	12617.1323614079	0.0000386565998999134	13146.8174678084	529.685106400418	6.52229052933608	124500.290669111	0	rQ7,9(16)	Excited v=1 16  8  9 - Ground v=0 16  7  9
AsymmetricTop	Excited	16	O+	5	Ground	16	O-	4	12617.132361408	0.0000386565998999135	13146.8174678084	529.685106400417	6.52229052933608	124500.290669111	0	rQ7,10(16)	Excited v=1 16  8  8 - Ground v=0 16  7 10
AsymmetricTop	Excited	17	O-	4	Ground	17	O+	4	12617.3228506606	0.0000394966590369515	13158.3307808621	541.007930201481	7.11274523397112	128018.591434399	0	rQ7,10(17)	Excited v=1 17  8 10 - Ground v=0 17  7 10
AsymmetricTop	Excited	17	O+	5	Ground	17	O-	4	12617.3228506606	0.0000394966590369514	13158.3307808621	541.007930201482	7.11274523397112	128018.591434399	0	rQ7,11(17)	Excited v=1 17  8  9 - Ground v=0 17  7 11
AsymmetricTop	Excited	18	O+	5	Ground	18	O-	4	12617.5245697553	0.0000398643411321136	13170.5213936385	552.996823883195	7.69177675589969	130963.300630244	0	rQ7,12(18)	Excited v=1 18  8 10 - Ground v=0 18  7 12
AsymmetricTop	Excited	18	O-	4	Ground	18	O+	4	12617.5245697553	0.0000398643411321136	13170.5213936385	552.996823883195	7.69177675589969	130963.300630244	0	rQ7,11(18)	Excited v=1 18  8 11 - Ground v=0 18  7 11
AsymmetricTop	Excited	19	O+	5	Ground	19	O-	4	12617.7375229079	0.0000398069102277594	13183.3893140258	565.651791117903	8.26096020360442	133448.156109147	0	rQ7,13(19)	Excited v=1 19  8 11 - Ground v=0 19  7 13
AsymmetricTop	Excited	19	O-	4	Ground	19	O+	4	12617.7375229079	0.0000398069102277595	13183.3893140258	565.651791117903	8.26096020360443	133448.156109147	0	rQ7,12(19)	Excited v=1 19  8 12 - Ground v=0 19  7 12
AsymmetricTop	Excited	28	E+	4	Ground	27	E+	4	12617.7982667674	0.0000164260917054576	13192.1739827182	574.37571595079	3.58435476988063	118853.045384567	0	rR6,21(27)	Excited v=1 28  7 21 - Ground v=0 27  6 21
AsymmetricTop	Excited	28	E-	4	Ground	27	E-	3	12617.7982667676	0.0000164260917052332	13192.1739827182	574.375715950633	3.58435476982843	118853.04538284	0	rR6,22(27)	Excited v=1 28  7 22 - Ground v=0 27  6 22
AsymmetricTop	Excited	20	O+	5	Ground	20	O-	4	12617.9617145686	0.0000393711570904783	13196.9345503505	578.972835781989	8.82155246882023	135559.81537032	0	rQ7,14(20)	Excited v=1 20  8 12 - Ground v=0 20  7 14
AsymmetricTop	Excited	20	O-	4	Ground	20	O+	4	12617.9617145686	0.0000393711570904784	13196.9345503506	578.972835781989	8.82155246882024	135559.815370321	0	rQ7,13(20)	Excited v=1 20  8 13 - Ground v=0 20  7 13
AsymmetricTop	Excited	21	O-	4	Ground	21	O+	4	12618.1971494216	0.000038603328900608	13211.1571113775	592.959961955875	9.37456651098364	137365.241117172	0	rQ7,14(21)	Excited v=1 21  8 14 - Ground v=0 21  7 14
AsymmetricTop	Excited	21	O+	5	Ground	21	O-	4	12618.1971494216	0.0000386033289006079	13211.1571113775	592.959961955876	9.37456651098364	137365.241117172	0	rQ7,15(21)	Excited v=1 21  8 13 - Ground v=0 21  7 15
AsymmetricTop	Excited	22	O+	5	Ground	22	O-	4	12618.4438323858	0.0000375488781914598	13226.0570063098	607.613173924036	9.92082575361019	138916.839036721	0	rQ7,16(22)	Excited v=1 22  8 14 - Ground v=0 22  7 16
AsymmetricTop	Excited	22	O-	4	Ground	22	O+	4	12618.4438323858	0.0000375488781914599	13226.0570063098	607.613173924036	9.9208257536102	138916.839036721	0	rQ7,15(22)	Excited v=1 22  8 15 - Ground v=0 22  7 15
AsymmetricTop	Excited	23	O-	4	Ground	23	O+	4	12618.7017686139	0.0000362521095288633	13241.6342447889	622.932476175	10.4610045420305	140256.097060345	0	rQ7,16(23)	Excited v=1 23  8 16 - Ground v=0 23  7 16
AsymmetricTop	Excited	23	O+	5	Ground	23	O-	4	12618.7017686139	0.0000362521095288632	13241.6342447889	622.932476175	10.4610045420305	140256.097060344	0	rQ7,17(23)	Excited v=1 23  8 15 - Ground v=0 23  7 17
AsymmetricTop	Excited	29	E+	4	Ground	28	E+	4	12618.7902448732	0.000015098656788442	13211.8160662232	593.02582135005	3.66800028368328	117531.412513842	0	rR6,22(28)	Excited v=1 29  7 22 - Ground v=0 28  6 22
AsymmetricTop	Excited	29	E-	4	Ground	28	E-	3	12618.7902448734	0.0000150986567881234	13211.8160662232	593.025821349809	3.6680002836008	117531.412511206	0	rR6,23(28)	Excited v=1 29  7 23 - Ground v=0 28  6 23
